total_rooms,total_bedrooms,population,households
215.0,62.0,192.0,66.0
2051.0,500.0,1525.0,467.0
2764.0,639.0,2122.0,600.0
568.0,150.0,622.0,145.0
2074.0,477.0,1687.0,431.0
3819.0,955.0,3010.0,932.0
319.0,120.0,276.0,85.0
1153.0,420.0,1043.0,357.0
2014.0,505.0,1787.0,515.0
3655.0,696.0,2316.0,647.0
2647.0,604.0,2045.0,550.0
4412.0,925.0,3116.0,817.0
1009.0,238.0,1027.0,246.0
1437.0,,1073.0,320.0
512.0,132.0,443.0,127.0
5042.0,834.0,2784.0,787.0
4236.0,879.0,2410.0,850.0
1727.0,439.0,1063.0,386.0
3309.0,603.0,1796.0,555.0
4054.0,654.0,2034.0,667.0
3497.0,887.0,2467.0,816.0
1326.0,375.0,884.0,375.0
1493.0,278.0,729.0,268.0
3257.0,574.0,1804.0,588.0
1561.0,354.0,862.0,332.0
3964.0,824.0,2622.0,766.0
1549.0,369.0,770.0,370.0
4981.0,814.0,1934.0,686.0
8489.0,1673.0,5807.0,1575.0
335.0,76.0,189.0,67.0
284.0,51.0,239.0,46.0
2282.0,423.0,1167.0,398.0
6660.0,1217.0,3012.0,1087.0
1010.0,155.0,488.0,157.0
3375.0,630.0,1505.0,598.0
3294.0,667.0,2277.0,652.0
3214.0,682.0,2319.0,640.0
315.0,89.0,130.0,58.0
291.0,48.0,124.0,47.0
1170.0,227.0,660.0,222.0
816.0,159.0,531.0,147.0
918.0,154.0,469.0,139.0
1395.0,264.0,756.0,253.0
1527.0,256.0,757.0,240.0
819.0,157.0,451.0,150.0
1440.0,267.0,774.0,249.0
455.0,70.0,220.0,69.0
4579.0,914.0,2742.0,856.0
1178.0,206.0,709.0,214.0
1016.0,206.0,617.0,209.0
4485.0,805.0,2445.0,832.0
1705.0,279.0,642.0,236.0
3396.0,705.0,2446.0,694.0
1812.0,361.0,672.0,334.0
1179.0,249.0,672.0,243.0
925.0,176.0,449.0,168.0
1285.0,270.0,706.0,273.0
958.0,184.0,580.0,177.0
1717.0,325.0,1356.0,307.0
946.0,198.0,624.0,173.0
613.0,123.0,343.0,116.0
467.0,,244.0,83.0
4109.0,820.0,3062.0,713.0
2427.0,450.0,1272.0,474.0
1772.0,332.0,1011.0,331.0
1995.0,448.0,1559.0,443.0
2263.0,410.0,913.0,330.0
2919.0,503.0,1592.0,491.0
2110.0,406.0,1301.0,345.0
1223.0,330.0,1067.0,245.0
69.0,28.0,47.0,14.0
294.0,49.0,147.0,47.0
1358.0,231.0,586.0,214.0
1401.0,299.0,915.0,282.0
504.0,96.0,295.0,97.0
412.0,75.0,227.0,75.0
48.0,12.0,27.0,8.0
524.0,112.0,329.0,96.0
1045.0,233.0,632.0,230.0
1926.0,410.0,1054.0,321.0
1333.0,230.0,730.0,229.0
2905.0,561.0,1457.0,551.0
2657.0,486.0,1409.0,392.0
3643.0,706.0,2070.0,697.0
2829.0,732.0,1751.0,712.0
239.0,39.0,92.0,36.0
350.0,62.0,187.0,63.0
509.0,115.0,275.0,115.0
1200.0,221.0,647.0,192.0
1468.0,245.0,747.0,231.0
1288.0,237.0,720.0,233.0
1256.0,212.0,682.0,236.0
1380.0,,810.0,262.0
1802.0,335.0,1110.0,329.0
1417.0,263.0,853.0,263.0
1162.0,254.0,726.0,225.0
570.0,123.0,189.0,107.0
707.0,114.0,282.0,86.0
2920.0,481.0,1602.0,490.0
729.0,134.0,431.0,121.0
1186.0,225.0,687.0,234.0
2285.0,499.0,1468.0,471.0
1118.0,195.0,647.0,209.0
1940.0,337.0,1070.0,332.0
1871.0,409.0,707.0,256.0
4966.0,985.0,2431.0,904.0
4272.0,996.0,2916.0,962.0
2840.0,733.0,2606.0,737.0
1084.0,271.0,893.0,236.0
2140.0,445.0,1441.0,409.0
264.0,72.0,310.0,70.0
2874.0,612.0,1960.0,596.0
9885.0,1871.0,5372.0,1843.0
2899.0,745.0,1593.0,633.0
1131.0,285.0,728.0,281.0
2310.0,484.0,1126.0,447.0
1724.0,352.0,922.0,348.0
2383.0,576.0,1234.0,583.0
1611.0,285.0,882.0,261.0
1664.0,253.0,736.0,254.0
3078.0,477.0,1226.0,487.0
2974.0,495.0,1313.0,461.0
1340.0,244.0,631.0,231.0
1191.0,242.0,688.0,260.0
6337.0,1593.0,3909.0,1480.0
1488.0,252.0,773.0,259.0
4527.0,887.0,2531.0,825.0
1901.0,313.0,1258.0,320.0
3795.0,604.0,1639.0,609.0
4480.0,776.0,2271.0,767.0
1879.0,444.0,1065.0,410.0
336.0,60.0,195.0,68.0
2037.0,464.0,1267.0,451.0
1547.0,418.0,940.0,400.0
2991.0,637.0,1419.0,606.0
2321.0,455.0,1168.0,489.0
1984.0,528.0,1043.0,452.0
1874.0,411.0,822.0,377.0
2183.0,559.0,1202.0,506.0
2035.0,476.0,1030.0,453.0
1317.0,309.0,856.0,337.0
2355.0,531.0,1047.0,497.0
1147.0,243.0,583.0,239.0
1432.0,328.0,933.0,336.0
1991.0,348.0,804.0,344.0
2787.0,587.0,1431.0,601.0
2559.0,539.0,1583.0,504.0
1299.0,338.0,1494.0,311.0
1405.0,204.0,627.0,215.0
2574.0,425.0,1099.0,391.0
2320.0,502.0,1245.0,489.0
3585.0,548.0,1757.0,577.0
3519.0,577.0,1459.0,549.0
2693.0,481.0,1337.0,435.0
1969.0,297.0,717.0,268.0
4833.0,944.0,2336.0,841.0
1366.0,220.0,596.0,203.0
6408.0,1087.0,3294.0,1106.0
3212.0,542.0,1817.0,508.0
2098.0,372.0,1090.0,333.0
2121.0,375.0,1125.0,366.0
2774.0,451.0,1292.0,428.0
2264.0,390.0,1056.0,403.0
1907.0,347.0,821.0,367.0
2144.0,376.0,1200.0,370.0
5022.0,1103.0,2087.0,956.0
2659.0,396.0,1159.0,407.0
1871.0,321.0,806.0,294.0
1860.0,400.0,1137.0,365.0
2857.0,662.0,2076.0,685.0
1189.0,248.0,627.0,219.0
3041.0,683.0,2106.0,687.0
3819.0,702.0,1983.0,658.0
2302.0,412.0,1205.0,399.0
1282.0,198.0,451.0,159.0
845.0,155.0,343.0,136.0
540.0,110.0,234.0,74.0
645.0,131.0,410.0,122.0
412.0,93.0,304.0,95.0
1826.0,329.0,1068.0,318.0
2668.0,510.0,1437.0,505.0
2129.0,350.0,969.0,314.0
1650.0,313.0,802.0,284.0
778.0,135.0,340.0,155.0
1716.0,323.0,850.0,282.0
633.0,129.0,305.0,140.0
2611.0,503.0,1185.0,483.0
1950.0,407.0,1029.0,376.0
1782.0,334.0,873.0,311.0
4815.0,910.0,1341.0,539.0
388.0,108.0,35.0,17.0
1978.0,375.0,961.0,333.0
3848.0,689.0,2008.0,683.0
2336.0,426.0,1003.0,368.0
2077.0,388.0,1155.0,389.0
3873.0,810.0,1697.0,627.0
396.0,78.0,188.0,72.0
2102.0,358.0,957.0,371.0
2722.0,511.0,1366.0,495.0
1621.0,318.0,866.0,283.0
2467.0,469.0,1194.0,444.0
1912.0,336.0,859.0,325.0
762.0,138.0,322.0,139.0
2191.0,493.0,1307.0,499.0
2378.0,584.0,1083.0,494.0
1554.0,308.0,846.0,301.0
3719.0,803.0,1754.0,764.0
3404.0,731.0,1421.0,683.0
2750.0,476.0,1296.0,464.0
744.0,156.0,410.0,165.0
3182.0,630.0,1741.0,642.0
2500.0,509.0,1293.0,494.0
1401.0,331.0,651.0,299.0
2297.0,573.0,1637.0,551.0
1677.0,346.0,858.0,327.0
1631.0,340.0,1042.0,333.0
1548.0,290.0,744.0,265.0
1952.0,397.0,961.0,333.0
2053.0,465.0,1193.0,447.0
916.0,194.0,451.0,178.0
2516.0,,1266.0,494.0
1435.0,277.0,690.0,254.0
852.0,176.0,464.0,148.0
1065.0,214.0,508.0,198.0
4006.0,797.0,2028.0,752.0
1566.0,306.0,652.0,287.0
2352.0,477.0,1316.0,447.0
1079.0,222.0,625.0,197.0
2087.0,382.0,888.0,361.0
1296.0,287.0,768.0,260.0
1730.0,350.0,982.0,322.0
2563.0,658.0,1363.0,611.0
1387.0,272.0,610.0,237.0
2467.0,529.0,1433.0,502.0
817.0,206.0,224.0,89.0
2050.0,471.0,588.0,195.0
1637.0,297.0,753.0,270.0
3758.0,798.0,1685.0,757.0
712.0,131.0,270.0,90.0
3851.0,818.0,1352.0,560.0
1350.0,300.0,423.0,172.0
1498.0,331.0,574.0,242.0
2231.0,421.0,987.0,364.0
141.0,59.0,47.0,23.0
2680.0,599.0,918.0,345.0
619.0,160.0,287.0,104.0
767.0,206.0,301.0,121.0
1650.0,377.0,675.0,282.0
769.0,205.0,301.0,126.0
708.0,202.0,316.0,136.0
1451.0,278.0,695.0,254.0
1573.0,361.0,847.0,330.0
1091.0,217.0,539.0,201.0
241.0,84.0,152.0,61.0
661.0,146.0,131.0,57.0
365.0,102.0,140.0,49.0
98.0,28.0,18.0,8.0
1848.0,449.0,396.0,150.0
518.0,108.0,216.0,80.0
133.0,35.0,87.0,37.0
449.0,151.0,141.0,53.0
1302.0,424.0,320.0,133.0
2747.0,515.0,1368.0,453.0
1268.0,269.0,636.0,183.0
1431.0,416.0,570.0,225.0
2749.0,575.0,1195.0,491.0
2271.0,398.0,986.0,358.0
560.0,90.0,310.0,113.0
1675.0,373.0,1131.0,316.0
1470.0,330.0,1222.0,301.0
2581.0,628.0,2732.0,592.0
2467.0,520.0,1721.0,515.0
728.0,,461.0,149.0
1546.0,415.0,1704.0,395.0
337.0,69.0,277.0,73.0
402.0,86.0,311.0,87.0
1389.0,290.0,1185.0,271.0
3027.0,608.0,2199.0,592.0
3451.0,625.0,1968.0,574.0
1621.0,323.0,882.0,324.0
2112.0,363.0,1011.0,335.0
3000.0,628.0,2202.0,590.0
1669.0,314.0,837.0,325.0
3965.0,804.0,1945.0,733.0
2342.0,439.0,1411.0,465.0
1180.0,222.0,611.0,212.0
2465.0,536.0,2030.0,522.0
1281.0,,1423.0,293.0
1590.0,422.0,1272.0,407.0
1408.0,326.0,1184.0,324.0
2201.0,429.0,1524.0,412.0
1402.0,324.0,1327.0,316.0
1509.0,352.0,1734.0,336.0
858.0,228.0,1222.0,224.0
1689.0,371.0,1475.0,329.0
1039.0,190.0,643.0,193.0
1775.0,416.0,1217.0,383.0
1517.0,361.0,1275.0,343.0
877.0,219.0,966.0,218.0
1533.0,361.0,1518.0,386.0
1885.0,363.0,1056.0,338.0
1508.0,323.0,1283.0,312.0
1730.0,310.0,899.0,309.0
2076.0,350.0,998.0,340.0
1660.0,349.0,1061.0,306.0
1465.0,303.0,1013.0,297.0
2158.0,413.0,1461.0,395.0
1115.0,193.0,1742.0,176.0
2293.0,466.0,1538.0,468.0
1824.0,333.0,1076.0,282.0
1743.0,340.0,1390.0,336.0
1469.0,303.0,1031.0,259.0
1740.0,319.0,1332.0,308.0
1832.0,455.0,1664.0,429.0
1855.0,416.0,1520.0,410.0
1515.0,358.0,1178.0,309.0
2985.0,607.0,2250.0,607.0
2060.0,383.0,1348.0,397.0
1132.0,177.0,518.0,178.0
1896.0,266.0,674.0,277.0
2603.0,478.0,1158.0,423.0
4505.0,834.0,1917.0,775.0
2250.0,430.0,1218.0,468.0
1195.0,220.0,568.0,229.0
3221.0,617.0,1351.0,565.0
1440.0,431.0,2178.0,440.0
1235.0,369.0,1246.0,341.0
3723.0,831.0,2256.0,770.0
1893.0,453.0,1744.0,425.0
792.0,232.0,641.0,222.0
1636.0,338.0,772.0,332.0
3245.0,469.0,1471.0,450.0
3433.0,626.0,1793.0,626.0
3598.0,701.0,2080.0,678.0
1051.0,297.0,927.0,274.0
2057.0,472.0,1453.0,439.0
3289.0,621.0,1866.0,631.0
2199.0,403.0,1245.0,394.0
3146.0,595.0,1580.0,513.0
1666.0,294.0,859.0,301.0
3379.0,612.0,1565.0,618.0
1638.0,323.0,942.0,322.0
2377.0,414.0,1359.0,424.0
2946.0,664.0,1608.0,622.0
1435.0,,657.0,254.0
2084.0,482.0,1410.0,420.0
788.0,181.0,405.0,180.0
1427.0,311.0,1026.0,293.0
1355.0,363.0,1427.0,384.0
951.0,235.0,806.0,222.0
1433.0,265.0,1092.0,276.0
2079.0,459.0,2022.0,462.0
1494.0,275.0,678.0,235.0
2295.0,508.0,1654.0,478.0
1513.0,374.0,839.0,350.0
1898.0,481.0,1123.0,433.0
2274.0,514.0,1234.0,521.0
2107.0,451.0,1364.0,442.0
2812.0,514.0,1620.0,523.0
2881.0,518.0,1432.0,504.0
3631.0,635.0,1881.0,628.0
1821.0,345.0,812.0,299.0
3578.0,720.0,1540.0,640.0
2060.0,414.0,819.0,355.0
3521.0,615.0,1712.0,636.0
2032.0,308.0,791.0,336.0
2945.0,592.0,1419.0,532.0
2382.0,377.0,1278.0,386.0
1439.0,253.0,607.0,223.0
2234.0,357.0,1150.0,361.0
3860.0,760.0,1643.0,664.0
1256.0,209.0,566.0,195.0
3023.0,469.0,1523.0,492.0
1157.0,179.0,572.0,191.0
3331.0,839.0,1955.0,763.0
1204.0,227.0,633.0,247.0
3817.0,719.0,1686.0,714.0
3266.0,604.0,1769.0,580.0
2025.0,328.0,1039.0,346.0
2316.0,387.0,849.0,378.0
3137.0,628.0,1446.0,548.0
2778.0,431.0,1092.0,451.0
2409.0,436.0,1142.0,440.0
2309.0,424.0,1047.0,453.0
2401.0,409.0,1100.0,409.0
1472.0,228.0,892.0,257.0
3045.0,,1563.0,516.0
2864.0,571.0,1480.0,475.0
1635.0,422.0,870.0,399.0
2394.0,458.0,1177.0,389.0
2172.0,352.0,1013.0,354.0
1932.0,330.0,997.0,291.0
2624.0,527.0,1077.0,520.0
1680.0,343.0,931.0,350.0
1895.0,340.0,749.0,313.0
1702.0,348.0,1016.0,350.0
1696.0,279.0,909.0,291.0
2445.0,526.0,1262.0,476.0
1673.0,318.0,1298.0,343.0
1082.0,202.0,793.0,213.0
1290.0,304.0,852.0,309.0
2481.0,586.0,1445.0,498.0
1170.0,259.0,804.0,257.0
2228.0,476.0,1567.0,449.0
4965.0,872.0,2191.0,804.0
2051.0,351.0,915.0,343.0
2708.0,460.0,1260.0,455.0
1735.0,323.0,805.0,293.0
3115.0,622.0,1238.0,606.0
749.0,214.0,537.0,199.0
3748.0,644.0,1955.0,620.0
2319.0,438.0,1283.0,423.0
1220.0,232.0,619.0,246.0
1231.0,,609.0,206.0
2015.0,355.0,1031.0,351.0
3180.0,547.0,1829.0,498.0
1248.0,226.0,641.0,200.0
2935.0,523.0,1927.0,530.0
2645.0,464.0,1245.0,407.0
1606.0,320.0,1158.0,317.0
1911.0,389.0,1241.0,348.0
1715.0,290.0,780.0,297.0
1335.0,280.0,943.0,288.0
1901.0,453.0,1613.0,400.0
727.0,173.0,559.0,176.0
1972.0,455.0,1469.0,442.0
1033.0,232.0,442.0,136.0
2685.0,546.0,951.0,523.0
1281.0,287.0,534.0,231.0
4103.0,882.0,356.0,171.0
443.0,111.0,48.0,21.0
4642.0,1300.0,658.0,247.0
298.0,55.0,161.0,47.0
3263.0,651.0,1910.0,594.0
1677.0,358.0,1159.0,365.0
1564.0,396.0,713.0,362.0
3065.0,726.0,2165.0,738.0
1632.0,378.0,1303.0,315.0
418.0,163.0,332.0,141.0
1837.0,332.0,1064.0,335.0
2360.0,460.0,1424.0,436.0
1427.0,246.0,772.0,221.0
1562.0,275.0,961.0,287.0
1281.0,291.0,861.0,313.0
3136.0,620.0,2013.0,583.0
1783.0,382.0,1266.0,358.0
1938.0,404.0,1487.0,414.0
1955.0,398.0,1412.0,397.0
1306.0,266.0,889.0,276.0
958.0,226.0,734.0,230.0
2119.0,373.0,1268.0,345.0
2751.0,602.0,1496.0,489.0
408.0,82.0,253.0,75.0
2236.0,434.0,1405.0,412.0
915.0,199.0,580.0,175.0
1016.0,174.0,481.0,140.0
1471.0,373.0,1418.0,357.0
1815.0,376.0,1421.0,339.0
759.0,140.0,408.0,129.0
1673.0,385.0,1434.0,371.0
2271.0,376.0,1145.0,372.0
2259.0,408.0,1169.0,395.0
1282.0,273.0,852.0,247.0
2402.0,478.0,1527.0,461.0
1838.0,441.0,1628.0,425.0
1575.0,321.0,1063.0,317.0
1748.0,346.0,891.0,303.0
3915.0,742.0,1768.0,688.0
1148.0,233.0,521.0,212.0
1880.0,339.0,1003.0,315.0
1344.0,249.0,868.0,221.0
2572.0,454.0,1402.0,415.0
2288.0,401.0,1238.0,429.0
3297.0,568.0,1749.0,568.0
2623.0,659.0,1912.0,618.0
2554.0,443.0,1301.0,419.0
2693.0,508.0,1785.0,491.0
2265.0,382.0,1285.0,387.0
2683.0,553.0,1497.0,548.0
2472.0,523.0,1238.0,504.0
2344.0,407.0,1184.0,406.0
2234.0,415.0,1254.0,420.0
1620.0,366.0,1154.0,348.0
2736.0,549.0,1432.0,503.0
2471.0,431.0,1040.0,426.0
2185.0,435.0,1108.0,419.0
3210.0,646.0,1908.0,642.0
2610.0,597.0,1659.0,571.0
1173.0,269.0,702.0,232.0
2450.0,575.0,1330.0,508.0
2988.0,681.0,1654.0,576.0
2043.0,443.0,1497.0,417.0
3208.0,691.0,1986.0,662.0
1289.0,262.0,1100.0,244.0
983.0,165.0,672.0,169.0
2153.0,458.0,1317.0,386.0
937.0,158.0,396.0,142.0
1042.0,183.0,509.0,175.0
1925.0,443.0,1405.0,422.0
2279.0,538.0,1908.0,511.0
1505.0,,1392.0,359.0
1127.0,294.0,839.0,276.0
2078.0,431.0,1336.0,456.0
554.0,121.0,426.0,122.0
1460.0,316.0,880.0,286.0
2911.0,597.0,1746.0,588.0
2014.0,402.0,1160.0,362.0
1750.0,374.0,1113.0,338.0
1934.0,377.0,1341.0,336.0
736.0,166.0,564.0,138.0
1809.0,477.0,2051.0,416.0
1855.0,424.0,1839.0,392.0
1393.0,343.0,1282.0,336.0
972.0,269.0,1134.0,286.0
1590.0,390.0,1686.0,372.0
3501.0,721.0,2009.0,660.0
1187.0,308.0,1343.0,277.0
1009.0,246.0,994.0,222.0
1668.0,307.0,888.0,277.0
2098.0,370.0,912.0,354.0
2177.0,404.0,891.0,383.0
2010.0,433.0,910.0,390.0
1056.0,274.0,584.0,255.0
473.0,,242.0,93.0
1167.0,306.0,422.0,186.0
2864.0,603.0,1155.0,565.0
2508.0,591.0,1112.0,550.0
1060.0,219.0,496.0,205.0
301.0,94.0,122.0,47.0
1996.0,410.0,618.0,218.0
1430.0,310.0,517.0,240.0
1499.0,326.0,733.0,286.0
1551.0,309.0,647.0,228.0
2061.0,465.0,859.0,462.0
1613.0,299.0,655.0,251.0
2366.0,398.0,1046.0,387.0
1281.0,245.0,422.0,160.0
2095.0,391.0,860.0,331.0
3839.0,715.0,1486.0,532.0
3014.0,560.0,1424.0,485.0
1908.0,383.0,984.0,374.0
1944.0,330.0,822.0,314.0
4173.0,763.0,1086.0,444.0
4924.0,966.0,1175.0,454.0
3803.0,689.0,1129.0,477.0
102.0,19.0,44.0,13.0
8651.0,1579.0,2071.0,757.0
3355.0,666.0,338.0,136.0
7005.0,1358.0,416.0,189.0
2726.0,517.0,1351.0,474.0
1214.0,228.0,633.0,199.0
1954.0,368.0,917.0,316.0
1047.0,212.0,530.0,196.0
1747.0,395.0,935.0,362.0
1230.0,262.0,609.0,243.0
493.0,76.0,196.0,68.0
111.0,26.0,58.0,25.0
1658.0,301.0,676.0,278.0
2530.0,526.0,1024.0,496.0
3243.0,619.0,1408.0,566.0
1459.0,297.0,753.0,271.0
108.0,18.0,54.0,22.0
287.0,57.0,118.0,50.0
324.0,61.0,135.0,61.0
13670.0,2453.0,2811.0,1193.0
1189.0,255.0,446.0,165.0
473.0,115.0,88.0,41.0
346.0,130.0,51.0,20.0
2505.0,529.0,1145.0,483.0
3059.0,609.0,1335.0,581.0
2787.0,578.0,1208.0,532.0
2554.0,501.0,922.0,439.0
1022.0,194.0,517.0,198.0
2104.0,407.0,960.0,401.0
744.0,141.0,311.0,122.0
2687.0,495.0,5087.0,385.0
961.0,218.0,479.0,138.0
416.0,110.0,436.0,70.0
1000.0,206.0,545.0,154.0
1610.0,,1148.0,347.0
728.0,120.0,360.0,115.0
1328.0,244.0,795.0,227.0
1775.0,309.0,1071.0,296.0
3275.0,599.0,2422.0,637.0
1290.0,283.0,1060.0,279.0
2702.0,655.0,2664.0,571.0
4431.0,739.0,2304.0,720.0
2861.0,613.0,2065.0,586.0
2614.0,575.0,1163.0,524.0
1465.0,262.0,731.0,266.0
3885.0,759.0,2504.0,736.0
1815.0,506.0,2428.0,473.0
1236.0,282.0,1079.0,257.0
2424.0,527.0,1379.0,484.0
462.0,90.0,334.0,96.0
1409.0,359.0,981.0,304.0
1239.0,320.0,934.0,298.0
2426.0,646.0,2116.0,631.0
950.0,300.0,1366.0,312.0
4725.0,881.0,2823.0,869.0
3663.0,828.0,2718.0,778.0
3065.0,723.0,2042.0,698.0
4026.0,769.0,1825.0,671.0
7200.0,1281.0,3793.0,1238.0
1459.0,324.0,902.0,350.0
3193.0,664.0,1434.0,627.0
3826.0,691.0,1656.0,657.0
9280.0,1765.0,4514.0,1693.0
2056.0,381.0,939.0,371.0
630.0,117.0,343.0,100.0
1659.0,274.0,679.0,253.0
2005.0,392.0,1043.0,351.0
321.0,44.0,92.0,39.0
2612.0,494.0,1361.0,439.0
282.0,69.0,130.0,57.0
1408.0,311.0,793.0,264.0
669.0,131.0,314.0,106.0
403.0,48.0,208.0,54.0
2376.0,541.0,1505.0,547.0
2849.0,535.0,1383.0,532.0
4314.0,878.0,2361.0,831.0
3527.0,711.0,1483.0,640.0
4763.0,828.0,2198.0,771.0
5591.0,1042.0,2860.0,1026.0
3891.0,657.0,1727.0,581.0
3079.0,579.0,1807.0,589.0
731.0,155.0,285.0,162.0
3932.0,724.0,1896.0,680.0
259.0,38.0,142.0,45.0
2475.0,502.0,1269.0,505.0
3231.0,524.0,1665.0,540.0
4526.0,717.0,2088.0,655.0
2197.0,320.0,934.0,330.0
3128.0,672.0,1815.0,648.0
3238.0,629.0,1195.0,443.0
52.0,16.0,51.0,15.0
2754.0,577.0,1349.0,533.0
413.0,98.0,400.0,112.0
5330.0,1056.0,2801.0,1028.0
1824.0,331.0,1049.0,320.0
790.0,241.0,1095.0,222.0
2307.0,386.0,910.0,364.0
4165.0,646.0,2194.0,658.0
8010.0,1539.0,3982.0,1483.0
3654.0,541.0,1638.0,551.0
4695.0,955.0,2065.0,982.0
224.0,88.0,326.0,88.0
3150.0,781.0,1582.0,653.0
2596.0,625.0,1403.0,562.0
4942.0,1173.0,3012.0,1033.0
2887.0,540.0,1508.0,518.0
3009.0,588.0,1439.0,607.0
5018.0,853.0,2524.0,830.0
2334.0,359.0,1298.0,363.0
232.0,37.0,79.0,35.0
2406.0,411.0,1313.0,391.0
2203.0,367.0,1194.0,377.0
3208.0,643.0,1973.0,614.0
195.0,59.0,140.0,43.0
2362.0,601.0,1127.0,499.0
1937.0,295.0,695.0,313.0
3536.0,615.0,1650.0,612.0
7548.0,1038.0,2855.0,1008.0
2219.0,312.0,937.0,315.0
1713.0,244.0,690.0,239.0
4260.0,691.0,1581.0,607.0
2212.0,332.0,899.0,331.0
2467.0,377.0,1052.0,363.0
1530.0,341.0,703.0,317.0
2822.0,564.0,1288.0,541.0
1189.0,220.0,445.0,203.0
2232.0,373.0,951.0,368.0
1280.0,240.0,608.0,252.0
1835.0,311.0,683.0,308.0
2239.0,420.0,941.0,397.0
2274.0,406.0,982.0,393.0
3854.0,982.0,1835.0,894.0
7637.0,1705.0,4647.0,1623.0
1445.0,410.0,1052.0,388.0
3128.0,825.0,2535.0,783.0
3665.0,932.0,2775.0,870.0
1092.0,190.0,702.0,215.0
2387.0,748.0,1537.0,741.0
1527.0,503.0,688.0,423.0
3295.0,764.0,1344.0,600.0
3578.0,753.0,1455.0,649.0
2486.0,608.0,709.0,523.0
4742.0,775.0,1682.0,696.0
1312.0,279.0,668.0,278.0
1710.0,412.0,915.0,380.0
459.0,112.0,276.0,107.0
1577.0,343.0,836.0,335.0
403.0,77.0,156.0,85.0
706.0,176.0,399.0,149.0
679.0,159.0,382.0,143.0
4071.0,888.0,1900.0,874.0
3298.0,804.0,1509.0,711.0
2948.0,827.0,1635.0,750.0
2532.0,407.0,1338.0,422.0
1972.0,382.0,1029.0,411.0
2528.0,572.0,1318.0,549.0
918.0,204.0,394.0,204.0
26.0,3.0,29.0,9.0
15201.0,2418.0,7132.0,2251.0
629.0,221.0,514.0,186.0
4609.0,1220.0,2147.0,1007.0
3175.0,736.0,2460.0,775.0
3889.0,748.0,2415.0,739.0
4615.0,1008.0,2549.0,973.0
4188.0,816.0,2783.0,790.0
1039.0,256.0,1432.0,272.0
2183.0,636.0,3504.0,623.0
2028.0,523.0,2751.0,496.0
1083.0,319.0,1843.0,349.0
1096.0,231.0,741.0,229.0
4039.0,680.0,1677.0,644.0
4194.0,811.0,2556.0,856.0
1887.0,487.0,1339.0,428.0
1293.0,312.0,1128.0,335.0
3413.0,693.0,2223.0,651.0
2062.0,484.0,1522.0,469.0
3620.0,,3171.0,779.0
2393.0,,1938.0,762.0
494.0,127.0,489.0,106.0
384.0,131.0,410.0,149.0
11403.0,2131.0,3327.0,1585.0
5297.0,810.0,1489.0,667.0
6171.0,1490.0,2164.0,1210.0
6213.0,1188.0,2679.0,1000.0
3797.0,692.0,2216.0,675.0
5614.0,989.0,2754.0,994.0
3332.0,762.0,1797.0,673.0
9503.0,1769.0,6370.0,1718.0
1035.0,229.0,782.0,222.0
2599.0,552.0,2726.0,543.0
3366.0,677.0,2857.0,669.0
4519.0,1081.0,4818.0,1061.0
2636.0,638.0,2695.0,614.0
3221.0,783.0,2792.0,736.0
2749.0,539.0,2330.0,559.0
1567.0,304.0,1482.0,308.0
1411.0,300.0,1295.0,339.0
1596.0,321.0,1378.0,308.0
2361.0,464.0,1146.0,396.0
1872.0,434.0,1511.0,405.0
4276.0,767.0,3295.0,708.0
2388.0,467.0,1746.0,483.0
2053.0,368.0,1496.0,391.0
2183.0,364.0,1458.0,388.0
2610.0,466.0,1543.0,433.0
2733.0,510.0,1814.0,511.0
3152.0,596.0,3490.0,526.0
6465.0,1397.0,2694.0,1370.0
6103.0,1319.0,2986.0,1212.0
4175.0,1004.0,3310.0,954.0
2076.0,681.0,1904.0,647.0
5778.0,1285.0,1722.0,829.0
460.0,101.0,405.0,103.0
1832.0,415.0,1480.0,414.0
4769.0,1366.0,5534.0,1318.0
5276.0,1020.0,4066.0,984.0
2509.0,688.0,3129.0,677.0
6389.0,1330.0,6242.0,1340.0
1612.0,334.0,1431.0,335.0
1593.0,353.0,836.0,357.0
470.0,105.0,522.0,83.0
1444.0,508.0,2145.0,437.0
2202.0,390.0,1415.0,412.0
3204.0,644.0,2295.0,614.0
224.0,70.0,147.0,71.0
7982.0,1603.0,6437.0,1596.0
2239.0,537.0,784.0,497.0
3445.0,898.0,5558.0,894.0
1329.0,282.0,1001.0,284.0
3511.0,664.0,2965.0,695.0
5444.0,1293.0,3700.0,1158.0
243.0,75.0,102.0,80.0
2028.0,554.0,2252.0,521.0
737.0,146.0,1436.0,168.0
1856.0,276.0,863.0,255.0
3103.0,482.0,1567.0,467.0
7436.0,984.0,2982.0,988.0
10214.0,1589.0,3409.0,1327.0
1498.0,292.0,707.0,249.0
3344.0,502.0,1483.0,496.0
7794.0,1192.0,4169.0,1188.0
4341.0,646.0,1929.0,703.0
10618.0,1617.0,4830.0,1606.0
5785.0,1035.0,2760.0,985.0
10018.0,1233.0,4253.0,1120.0
15207.0,2924.0,6301.0,2829.0
3655.0,545.0,1776.0,544.0
5323.0,795.0,2493.0,779.0
4650.0,748.0,2374.0,702.0
3284.0,487.0,1832.0,521.0
3421.0,656.0,2220.0,645.0
9807.0,1614.0,4199.0,1554.0
3471.0,510.0,2002.0,555.0
3511.0,632.0,2591.0,596.0
3117.0,583.0,2079.0,545.0
